,id,desc,createTime,video_id,video_height,video_width,video_duration,video_ratio,video_cover,video_originCover,video_dynamicCover,video_playAddr,video_downloadAddr,video_shareCover,video_reflowCover,video_bitrate,video_encodedType,video_format,video_videoQuality,video_encodeUserTag,video_codecType,video_definition,author_id,author_uniqueId,author_nickname,author_avatarThumb,author_avatarMedium,author_avatarLarger,author_signature,author_verified,author_secUid,author_secret,author_ftc,author_relation,author_openFavorite,author_commentSetting,author_duetSetting,author_stitchSetting,author_privateAccount,author_isADVirtual,author_ttSeller,music_id,music_title,music_playUrl,music_coverThumb,music_coverMedium,music_coverLarge,music_authorName,music_original,music_duration,music_album,challenges,stats_diggCount,stats_shareCount,stats_commentCount,stats_playCount,duetInfo,originalItem,officalItem,textExtra,secret,forFriend,digged,itemCommentStatus,showNotPass,vl1,itemMute,authorStats_followingCount,authorStats_followerCount,authorStats_heartCount,authorStats_videoCount,authorStats_diggCount,authorStats_heart,privateItem,duetEnabled,stitchEnabled,shareEnabled,stickersOnItem,isAd,duetDisplay,stitchDisplay,adAuthorization,adLabelVersion,video_subtitleInfos
0,6914157190987271430,"Oh Julius 😅 ""Julius the Python"" on YouTube #juliusthesnake #python #snakes #petsnakes #reptiles #bigsnakes #exoticpet #burmesepython #funnyanimals",1609827712,6914157190987271430,480,640,9,480p,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f8b44ab15bd64f4ba820bc477f485a10_1609827713?x-expires=1654624800&x-signature=ys3FeZSTNcdg3SNjsORLq1folKs%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/41cd16b79320490bbd12e6f5f3d9b06a_1609827713?x-expires=1654624800&x-signature=MLdfO8wDNLuRb1H%2BHg%2BiV5zMnE8%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ec2039a008c24b859c00aa3aa3971c9c_1609827714?x-expires=1654624800&x-signature=G5DI6De26%2BkW99Z92Uk82LxaknA%3D,https://v16-webapp.tiktok.com/d7429fee8f0bc3e07858ca88c2566af2/629f9b56/video/tos/useast2a/tos-useast2a-ve-0068c001/027aa7b9454044f98520401bbb5eaf44/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=816&bt=408&btag=80000&cs=0&ds=2&ft=eXd.6H1cMyq8ZQUaiwe2Nbyhml7Gb&mime_type=video_mp4&qs=0&rc=ODlpNWhmNjg3OGY8PDZnaUBpajV1eXNtNXkzeTMzNTczM0AuNDY0YC4tNTExY141MmFeYSNuNHM2NDAwXm5fLS1fMTZzcw%3D%3D&l=20220607123908010245129220141E2D9C,https://v16-webapp.tiktok.com/d7429fee8f0bc3e07858ca88c2566af2/629f9b56/video/tos/useast2a/tos-useast2a-ve-0068c001/027aa7b9454044f98520401bbb5eaf44/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=816&bt=408&btag=80000&cs=0&ds=2&ft=eXd.6H1cMyq8ZQUaiwe2Nbyhml7Gb&mime_type=video_mp4&qs=0&rc=ODlpNWhmNjg3OGY8PDZnaUBpajV1eXNtNXkzeTMzNTczM0AuNDY0YC4tNTExY141MmFeYSNuNHM2NDAwXm5fLS1fMTZzcw%3D%3D&l=20220607123908010245129220141E2D9C,"['', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/41cd16b79320490bbd12e6f5f3d9b06a_1609827713~tplv-tiktok-play.jpeg?x-expires=1655208000&x-signature=N09SgLkWPiDY03HG94vxbkOIQ3s%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/41cd16b79320490bbd12e6f5f3d9b06a_1609827713~tplv-tiktokx-share-play.jpeg?x-expires=1655208000&x-signature=Ok1RAYUDCoc2pUvc5gnvzRUxx5c%3D']",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f8b44ab15bd64f4ba820bc477f485a10_1609827713?x-expires=1654624800&x-signature=ys3FeZSTNcdg3SNjsORLq1folKs%3D,418808,normal,mp4,normal,,h264,480p,6815401436291580934,sommer.seeley,Sommer,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1679299931530245~c5_100x100.jpeg?x-expires=1654776000&x-signature=VKTRsbu11VsTyUTQNsC4az3nXKY%3D,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1679299931530245~c5_720x720.jpeg?x-expires=1654776000&x-signature=FYP9rkCFiZ%2F8KWicHYfBeLxVjN8%3D,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1679299931530245~c5_1080x1080.jpeg?x-expires=1654776000&x-signature=vBF1n%2BmJX3UcYIy%2BIPTNABjxkC4%3D,"~ PDX. Lesbian. Champagne. Animals. Atheism. Laughs~
Insta 'sommer.seeley'",False,MS4wLjABAAAAmKLjce6rFzxV0HuEfYOm5dh-tCsyPyhTdnqj-ebq1Hozp7r91zmbf3-6UirgSZhm,False,False,0,False,0,0,0,False,False,False,6914157155620801286,original sound,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6914157149086108421.mp3,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1679299931530245~c5_100x100.jpeg?x-expires=1654776000&x-signature=VKTRsbu11VsTyUTQNsC4az3nXKY%3D,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1679299931530245~c5_720x720.jpeg?x-expires=1654776000&x-signature=FYP9rkCFiZ%2F8KWicHYfBeLxVjN8%3D,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1679299931530245~c5_1080x1080.jpeg?x-expires=1654776000&x-signature=vBF1n%2BmJX3UcYIy%2BIPTNABjxkC4%3D,Sommer,True,8,,"[{'id': '1688028247347206', 'title': 'juliusthesnake', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}, {'id': '163195', 'title': 'python', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}, {'id': '55989', 'title': 'snakes', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}, {'id': '12175144', 'title': 'petsnakes', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}, {'id': '204835', 'title': 'reptiles', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}, {'id': '14708816', 'title': 'bigsnakes', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}, {'id': '12390175', 'title': 'exoticpet', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}, {'id': '17154764', 'title': 'burmesepython', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}, {'id': '487800', 'title': 'funnyanimals', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}]",3500000,273000,72100,26900000,{'duetFromId': '0'},False,False,"[{'awemeId': '', 'start': 44, 'end': 59, 'hashtagName': 'juliusthesnake', 'hashtagId': '1688028247347206', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 60, 'end': 67, 'hashtagName': 'python', 'hashtagId': '163195', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 68, 'end': 75, 'hashtagName': 'snakes', 'hashtagId': '55989', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 76, 'end': 86, 'hashtagName': 'petsnakes', 'hashtagId': '12175144', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 87, 'end': 96, 'hashtagName': 'reptiles', 'hashtagId': '204835', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 97, 'end': 107, 'hashtagName': 'bigsnakes', 'hashtagId': '14708816', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 108, 'end': 118, 'hashtagName': 'exoticpet', 'hashtagId': '12390175', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 119, 'end': 133, 'hashtagName': 'burmesepython', 'hashtagId': '17154764', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 134, 'end': 147, 'hashtagName': 'funnyanimals', 'hashtagId': '487800', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}]",False,False,False,0,False,False,False,915,137600,5800000,328,4608,5800000,False,True,True,True,"[{'stickerType': 4, 'stickerText': ['That time my girlfriends python, Julius... ', 'Learned how to open doors 😅']}]",False,0,0,False,0,
